"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Znrf24",7.33915751001849e-62,0.716053784572862,0.289,0.188,1.78972695039311e-57,"15","Znrf2"
"Plekhj13",1.10472199474112e-61,0.596950258013994,0.34,0.231,2.69397505637571e-57,"15","Plekhj1"
"Tmco15",1.3975842957818e-61,0.479415589178072,0.428,0.306,3.4081490636935e-57,"15","Tmco1"
"Tnrc184",5.08066336953558e-61,0.642788370289505,0.266,0.166,1.23897056929495e-56,"15","Tnrc18"
"Brd44",7.70331683526989e-61,0.540270078786251,0.386,0.271,1.87853084344892e-56,"15","Brd4"
"Mrpl303",8.71530667134055e-61,0.48094703874937,0.496,0.382,2.12531468487311e-56,"15","Mrpl30"
"Eloa1",5.58973296465991e-60,0.674207514059791,0.287,0.186,1.36311228076197e-55,"15","Eloa"
"Eif3a3",6.24469437184441e-60,0.382625936628473,0.714,0.629,1.52283116951798e-55,"15","Eif3a"
"Tmod36",2.51680016631728e-59,0.472278938718945,0.368,0.252,6.13746888558132e-55,"15","Tmod3"
"Zc3h7a1",9.60399353469831e-59,0.67328346975896,0.284,0.185,2.34202986337153e-54,"15","Zc3h7a"
"Gm265328",9.93661342501421e-59,0.333043628917527,0.287,0.178,2.42314254982397e-54,"15","Gm26532"
"Ilk2",1.0785824090572e-58,0.60850388936001,0.32,0.216,2.63023106272688e-54,"15","Ilk"
"Prpf40a3",2.07514041600857e-58,0.445752097242525,0.572,0.46,5.06043741847849e-54,"15","Prpf40a"
"Stx81",7.07886976537471e-58,0.6563239672756,0.274,0.176,1.72625318098428e-53,"15","Stx8"
"Mrps21",2.68228986808451e-57,0.440834800614877,0.512,0.394,6.54103207231089e-53,"15","Mrps21"
"Pdcd6ip5",1.20981259302293e-56,0.548780599738863,0.397,0.288,2.95024898934573e-52,"15","Pdcd6ip"
"Pdlim15",1.72342933285542e-56,0.416397467914044,0.287,0.183,4.20275477110123e-52,"15","Pdlim1"
"Ifnar14",3.06799084088951e-56,0.561565082107922,0.279,0.179,7.48160246459315e-52,"15","Ifnar1"
"Cic2",4.96924692992828e-56,0.686270778972117,0.268,0.174,1.21180055633231e-51,"15","Cic"
"Surf43",5.62692161047312e-56,0.575049607129066,0.34,0.235,1.37218110392998e-51,"15","Surf4"
"Ube2q11",6.03785480198167e-56,0.577179126081009,0.384,0.277,1.47239127201125e-51,"15","Ube2q1"
"Anp32b3",6.15743065685587e-56,0.52941158005057,0.679,0.613,1.50155103998087e-51,"15","Anp32b"
"Mrpl47",1.43349465108127e-55,0.652840940945123,0.287,0.191,3.49572005612679e-51,"15","Mrpl4"
"Safb23",1.82944480153445e-55,0.553358175906455,0.338,0.233,4.46128409302192e-51,"15","Safb2"
"Smdt11",3.00577711882607e-55,0.329850156877475,0.771,0.726,7.32988808196924e-51,"15","Smdt1"
"Nr3c16",1.34869830876411e-54,0.415467156251406,0.401,0.284,3.28893569575217e-50,"15","Nr3c1"
"Cd2ap4",1.57465086592156e-54,0.443958755914933,0.539,0.432,3.83994360163632e-50,"15","Cd2ap"
"Cntrl3",1.97107421695409e-54,0.61941433764996,0.291,0.194,4.80666158546425e-50,"15","Cntrl"
"Ddx214",2.01287675467906e-54,0.47346883118906,0.421,0.31,4.90860125396037e-50,"15","Ddx21"
"Arf11",5.70457121644968e-54,0.34496545580234,0.7,0.614,1.39111673684342e-49,"15","Arf1"
"Trappc16",5.77524505511532e-54,0.566165509965259,0.348,0.244,1.40835125914042e-49,"15","Trappc1"
"Atp6v1f2",8.52825663719382e-54,0.304602158023511,0.731,0.639,2.07970066354609e-49,"15","Atp6v1f"
"Tmem2562",3.02499677787119e-53,0.4580050015556,0.504,0.398,7.37675714251669e-49,"15","Tmem256"
"Ier3ip14",2.00999789365629e-52,0.459843429357837,0.483,0.375,4.90158086347024e-48,"15","Ier3ip1"
"Pip4p13",4.57903713747416e-52,0.614800573184994,0.276,0.182,1.11664399634445e-47,"15","Pip4p1"
"Tmem2582",1.05736417927702e-51,0.434873491733897,0.534,0.429,2.57848828758495e-47,"15","Tmem258"
"Usp85",1.92821612090537e-51,0.577965330916327,0.37,0.269,4.70214783243983e-47,"15","Usp8"
"Cyb5r45",6.62878070360598e-51,0.62658132788847,0.283,0.19,1.61649446238135e-46,"15","Cyb5r4"
"Atf65",4.67504638454368e-50,0.623180679734112,0.324,0.229,1.14005681133482e-45,"15","Atf6"
"Selenoh2",2.92889059433614e-49,0.697516710415624,0.271,0.184,7.1423926033481e-45,"15","Selenoh"
"Tob25",3.34788352530655e-49,0.472467645267375,0.34,0.238,8.16414876481256e-45,"15","Tob2"
"Tox42",4.69468046545271e-49,0.570380139039522,0.315,0.22,1.1448447783053e-44,"15","Tox4"
"Smc42",6.54561572937067e-49,0.990850674252136,0.258,0.177,1.59621385176433e-44,"15","Smc4"
"Snx24",9.1521456310677e-49,0.471810304838154,0.417,0.314,2.23184223359217e-44,"15","Snx2"
"Elf17",1.16099574804993e-48,0.347134826800993,0.401,0.286,2.83120423119456e-44,"15","Elf1"
"Fam241a4",1.54769228233232e-48,0.649026567606222,0.271,0.182,3.77420239969561e-44,"15","Fam241a"
"Commd42",1.62580562638292e-48,0.597263387600657,0.295,0.203,3.96468960049738e-44,"15","Commd4"
"Eif3j16",5.05870664668381e-48,0.498333391649083,0.338,0.239,1.23361620286031e-43,"15","Eif3j1"
"Eif64",2.92362113964894e-47,0.495190606164344,0.363,0.263,7.12954251114792e-43,"15","Eif6"
"Ap2a25",3.15333842453047e-47,0.56196469479622,0.359,0.263,7.68973108206e-43,"15","Ap2a2"
"Eif4g35",1.40572670821034e-46,0.485218556064144,0.486,0.385,3.42800515064173e-42,"15","Eif4g3"
"Cisd24",1.40980063399758e-46,0.477407212099377,0.455,0.354,3.43793982606651e-42,"15","Cisd2"
"Vmp15",2.40800811337812e-46,0.421311394610767,0.379,0.275,5.87216858528388e-42,"15","Vmp1"
"Taf72",9.02106599070132e-46,0.567234268750331,0.288,0.199,2.19987715249242e-41,"15","Taf7"
"Psma42",1.32767493423218e-44,0.364333695287415,0.587,0.498,3.23766809461859e-40,"15","Psma4"
"Phf20l14",1.89830173575542e-44,0.411006048046691,0.441,0.34,4.62919861281316e-40,"15","Phf20l1"
"Mrpl526",3.09453550624346e-44,0.287244897196151,0.589,0.475,7.54633428552529e-40,"15","Mrpl52"
"Srebf23",8.29498543495308e-44,0.62998097080098,0.261,0.178,2.02281514816766e-39,"15","Srebf2"
"Api55",3.06053117037059e-43,0.495313271010015,0.397,0.3,7.46341131206571e-39,"15","Api5"
"Fuca15",7.4224779463209e-43,0.42482490687123,0.399,0.299,1.81004547198982e-38,"15","Fuca1"
"Atg1011",8.47745466715293e-43,0.60947418789572,0.27,0.187,2.06731209513191e-38,"15","Atg101"
"Ndufa63",1.16177313952543e-42,0.295646911090944,0.738,0.677,2.83309997804672e-38,"15","Ndufa6"
"Prpf38b3",4.37445527777398e-42,0.386199721310509,0.474,0.374,1.06675466403796e-37,"15","Prpf38b"
"Supt4a7",2.57803789126189e-41,0.327271303251306,0.546,0.444,6.28680320163124e-37,"15","Supt4a"
"Ssr32",3.17485997939704e-41,0.42464512068607,0.461,0.364,7.74221354575763e-37,"15","Ssr3"
"Nras5",1.11687518398681e-40,0.46605731181689,0.29,0.202,2.72361182367025e-36,"15","Nras"
"Arl6ip56",1.2855032284063e-40,0.505150448538364,0.37,0.281,3.13482817279161e-36,"15","Arl6ip5"
"Usp126",5.49107681459008e-40,0.549446766572834,0.3,0.216,1.33905399200594e-35,"15","Usp12"
"Clip13",6.24856870859384e-40,0.594339110057252,0.337,0.252,1.52377596527769e-35,"15","Clip1"
"Polb6",7.22144400117945e-40,0.521641504965406,0.337,0.25,1.76102133412762e-35,"15","Polb"
"Rnf1156",1.18201669337476e-39,0.542684322216173,0.285,0.202,2.8824659084637e-35,"15","Rnf115"
"Gls5",1.47072075686714e-39,0.393753391830807,0.407,0.311,3.5864996376962e-35,"15","Gls"
"Znrd12",1.66049632542735e-39,0.514347567129145,0.311,0.226,4.04928633918713e-35,"15","Znrd1"
"Evl5",3.9648140271532e-39,0.58175131137056,0.281,0.199,9.6685954866158e-35,"15","Evl"
"Rps27rt5",4.91242838455322e-39,0.449511801739739,0.269,0.185,1.19794478585715e-34,"15","Rps27rt"
"Cript5",4.96928396316242e-39,0.398238575585647,0.418,0.324,1.21180958725679e-34,"15","Cript"
"Itsn24",1.11169364791431e-37,0.450018932065976,0.337,0.249,2.71097612980384e-33,"15","Itsn2"
"Cwc156",4.12047483407792e-37,0.349628517957214,0.512,0.422,1.00481899303824e-32,"15","Cwc15"
"Lrrfip25",5.29258536098233e-37,0.510103598115686,0.323,0.239,1.29064986612915e-32,"15","Lrrfip2"
"Dnajc155",5.30523189598653e-37,0.3179534557019,0.436,0.336,1.29373385015527e-32,"15","Dnajc15"
"Apobec36",2.53318841806428e-36,0.317092666079152,0.271,0.186,6.17743327629155e-32,"15","Apobec3"
"Ddx3x6",4.65017826674464e-36,0.312741647342906,0.591,0.502,1.13399247212835e-31,"15","Ddx3x"
"Dcun1d54",1.49137672455502e-35,0.432086948878779,0.322,0.237,3.63687128049987e-31,"15","Dcun1d5"
"Rtf26",1.81730876399436e-35,0.396351009065049,0.397,0.307,4.43168915187665e-31,"15","Rtf2"
"P4hb4",2.41461895733432e-35,0.268877086475111,0.457,0.356,5.88828978935548e-31,"15","P4hb"
"Eif3m4",1.25104686385721e-34,0.316227503281956,0.548,0.46,3.0508028822022e-30,"15","Eif3m"
"Mrpl201",1.30488439238093e-34,0.363305317188913,0.478,0.393,3.18209107926014e-30,"15","Mrpl20"
"Cuedc24",1.46932047724981e-34,0.453038971413367,0.334,0.252,3.58308491582139e-30,"15","Cuedc2"
"Tomm224",2.35463575061185e-34,0.3567481017864,0.511,0.425,5.74201474144207e-30,"15","Tomm22"
"Sgk14",3.84049325499382e-34,0.542878470937397,0.263,0.189,9.36542685162792e-30,"15","Sgk1"
"Tnfrsf214",3.87536845235433e-34,0.403153458628377,0.319,0.234,9.45047350791126e-30,"15","Tnfrsf21"
"Smim41",4.28909695984498e-34,0.46815118018221,0.256,0.18,1.0459391846278e-29,"15","Smim4"
"Ascc33",1.10564550907018e-33,0.544278753419489,0.322,0.246,2.69622713841853e-29,"15","Ascc3"
"Reep35",2.71876542733227e-33,0.341081195294446,0.372,0.282,6.62998137109247e-29,"15","Reep3"
"Pet1003",3.61285014169252e-33,0.398525489816758,0.395,0.311,8.81029635553138e-29,"15","Pet100"
"Mrps164",4.92584366068412e-33,0.34513238348534,0.368,0.281,1.20121623509443e-28,"15","Mrps16"
"Commd73",6.83810476451552e-33,0.486675660765942,0.268,0.193,1.66754022787476e-28,"15","Commd7"
"Sf3b52",1.45625481995365e-32,0.319468902003612,0.516,0.429,3.55122300393897e-28,"15","Sf3b5"
"Cop12",1.76734049767229e-32,0.502946860488141,0.282,0.208,4.30983653762366e-28,"15","Cop1"
"Frg16",2.05999563242178e-32,0.371160522182176,0.4,0.313,5.02350534922376e-28,"15","Frg1"
"G3bp21",3.811172126831e-32,0.370085119420752,0.48,0.398,9.29392434849007e-28,"15","G3bp2"
"Ddi22",5.2604863284798e-32,0.509192565755588,0.289,0.214,1.28282219606308e-27,"15","Ddi2"
"Irak11",6.72802674426492e-32,0.516828219009274,0.258,0.186,1.64069660185644e-27,"15","Irak1"
"Usf24",8.1683022308388e-32,0.406514400809394,0.372,0.29,1.99192218201235e-27,"15","Usf2"
"Brd72",8.3384834223006e-32,0.395060241793641,0.385,0.303,2.03342256736222e-27,"15","Brd7"
"Sf3b64",1.5851550582877e-31,0.284214064430098,0.601,0.52,3.86555912514039e-27,"15","Sf3b6"
"Chmp2a",2.04898209276551e-31,0.253940210982959,0.722,0.66,4.99664773141797e-27,"15","Chmp2a"
"Slbp1",3.08722048201722e-31,0.542777600420314,0.285,0.213,7.52849586744718e-27,"15","Slbp"
"Stk404",3.57729905190254e-31,0.534996452171186,0.263,0.191,8.72360146796952e-27,"15","Stk40"
"Yeats42",3.58006472743915e-31,0.41444398845817,0.309,0.231,8.7303458443331e-27,"15","Yeats4"
"Cep1706",3.93456441479499e-31,0.442617406524626,0.291,0.214,9.59482878191905e-27,"15","Cep170"
"Wbp112",9.35284971311472e-31,0.419645139824739,0.383,0.302,2.28078593104016e-26,"15","Wbp11"
"Dap4",1.42977119205949e-30,0.400486971651388,0.272,0.197,3.48664002895626e-26,"15","Dap"
"Crtc36",1.45418980695379e-30,0.510521739340389,0.302,0.228,3.54618726323751e-26,"15","Crtc3"
"Khdrbs14",2.03026692562254e-30,0.303887737462304,0.467,0.38,4.95100892482313e-26,"15","Khdrbs1"
"Gm100765",2.22418981437125e-30,0.266448464441042,0.754,0.704,5.42390928132573e-26,"15","Gm10076"
"Sdf2l12",4.09733732786993e-30,0.48521207318646,0.25,0.181,9.99176680774361e-26,"15","Sdf2l1"
"Arf44",7.6317634192707e-30,0.287583010062817,0.556,0.472,1.86108182742335e-25,"15","Arf4"
"Atp6ap15",8.47488787921225e-30,0.395589042444205,0.38,0.302,2.0666861582247e-25,"15","Atp6ap1"
"Llph7",3.0266292023478e-29,0.300627979584652,0.474,0.39,7.38073797284535e-25,"15","Llph"
"Brpf15",3.21209813248875e-29,0.474908845273235,0.271,0.199,7.83302250588706e-25,"15","Brpf1"
"Prkx5",5.82565780415014e-29,0.457518752281519,0.335,0.26,1.42064491212005e-24,"15","Prkx"
"Rbpj4",3.60956541542717e-28,0.289448720308009,0.348,0.267,8.8022862220607e-24,"15","Rbpj"
"Zfand63",3.9765976245718e-28,0.328984162287847,0.364,0.284,9.6973309672808e-24,"15","Zfand6"
"Arid3a5",5.78694145561276e-28,0.456132554061341,0.257,0.188,1.41120354336573e-23,"15","Arid3a"
"Fam174a4",1.83734833284647e-27,0.315695436439693,0.456,0.372,4.4805576444794e-23,"15","Fam174a"
"Use14",3.09352995721005e-27,0.285641305339958,0.494,0.412,7.54388215365242e-23,"15","Use1"
"Anxa76",3.27573631924726e-27,0.353217538129571,0.304,0.23,7.98821058811636e-23,"15","Anxa7"
"Erp442",4.11035122381491e-27,0.454294239809544,0.275,0.206,1.0023502494395e-22,"15","Erp44"
"Lrp103",6.61542822767893e-27,0.41773875330639,0.289,0.219,1.61323832760178e-22,"15","Lrp10"
"Twistnb2",8.94714624192734e-27,0.450610930764601,0.263,0.195,2.1818510825564e-22,"15","Twistnb"
"Copz15",1.16406394583713e-26,0.469168733031235,0.281,0.214,2.83868633831843e-22,"15","Copz1"
"Stx4a1",3.15857538769425e-26,0.418187872383386,0.259,0.192,7.70250194043121e-22,"15","Stx4a"
"Rnh17",3.66446321224341e-25,0.301396612980532,0.516,0.442,8.93615998937677e-21,"15","Rnh1"
"Cggbp12",7.27983499886676e-25,0.277676313506755,0.505,0.428,1.77526056282365e-20,"15","Cggbp1"
"Cib15",8.10077772842783e-25,0.302842844136247,0.39,0.314,1.97545565685441e-20,"15","Cib1"
"Ppp1cc3",1.13742055352788e-24,0.307756789509537,0.374,0.3,2.77371376183308e-20,"15","Ppp1cc"
"Trpc4ap1",2.34198417277877e-24,0.43020714288428,0.255,0.191,5.71116260373831e-20,"15","Trpc4ap"
"Eif1a5",2.36114743558416e-24,0.422810087004053,0.326,0.259,5.75789413641554e-20,"15","Eif1a"
"Alyref2",3.78251038560535e-24,0.499861643698231,0.33,0.269,9.22402982633721e-20,"15","Alyref"
"Chmp32",3.94392533785625e-24,0.348954061062619,0.404,0.333,9.61765632889625e-20,"15","Chmp3"
"Aip4",4.27031693247149e-24,0.42575281726309,0.276,0.211,1.0413594871525e-19,"15","Aip"
"Nhp24",1.38390444465081e-23,0.37527144093318,0.275,0.209,3.37478937872547e-19,"15","Nhp2"
"Raf14",1.5107431401843e-23,0.489623190992148,0.266,0.204,3.68409822165343e-19,"15","Raf1"
"Hprt6",1.51696802990631e-23,0.332272922881487,0.378,0.307,3.69927823772953e-19,"15","Hprt"
"Hsd17b111",4.66617073951774e-23,0.31336743326652,0.269,0.203,1.1378923965388e-18,"15","Hsd17b11"
"C1d4",5.44281441205667e-23,0.361505353797338,0.313,0.246,1.32728472252414e-18,"15","C1d"
"Stag23",5.83869739931446e-23,0.319399027853144,0.434,0.362,1.42382474779682e-18,"15","Stag2"
"Emg14",1.17201383738412e-22,0.306388574373245,0.376,0.303,2.85807294384492e-18,"15","Emg1"
"Ebp5",1.46557287666699e-22,0.387716135406341,0.314,0.248,3.57394601704013e-18,"15","Ebp"
"Cnot12",2.25607785698366e-22,0.401000929704935,0.28,0.217,5.50167146204036e-18,"15","Cnot1"
"Dnajc192",3.17206430332151e-22,0.309866293278083,0.379,0.307,7.73539601007984e-18,"15","Dnajc19"
"Uggt14",3.54137293579963e-22,0.427503744627109,0.253,0.192,8.63599204124098e-18,"15","Uggt1"
"Lrpap12",6.58732139944562e-22,0.345386379389677,0.319,0.253,1.60638419646881e-17,"15","Lrpap1"
"Hmgcr4",7.53498079162899e-22,0.435553475808804,0.273,0.212,1.83748041584665e-17,"15","Hmgcr"
"Bub31",1.56050863826221e-21,0.439382454344757,0.299,0.239,3.80545636526623e-17,"15","Bub3"
"Mrps18c3",2.30399188451453e-21,0.335503384578859,0.369,0.304,5.61851460957713e-17,"15","Mrps18c"
"Hadha5",2.35449152371983e-21,0.299268479680178,0.351,0.283,5.74166302974317e-17,"15","Hadha"
"Sf14",2.38227516312169e-21,0.341525050002275,0.355,0.289,5.80941621278856e-17,"15","Sf1"
"Ptpn112",3.60714096401743e-21,0.469505138318154,0.284,0.226,8.7963739548529e-17,"15","Ptpn11"
"Cenpx",5.37515162751105e-21,0.347238934129849,0.372,0.309,1.31078447588484e-16,"15","Cenpx"
"Chrac14",8.20624575408931e-21,0.333074959492215,0.359,0.294,2.00117508959222e-16,"15","Chrac1"
"Birc64",1.00777737486969e-20,0.332027435849033,0.449,0.388,2.45756590635724e-16,"15","Birc6"
"Nsf4",1.02508716567091e-20,0.336302638498924,0.297,0.233,2.49977756220509e-16,"15","Nsf"
"P2rx45",2.60837974811252e-20,0.352504054486219,0.288,0.227,6.36079485374719e-16,"15","P2rx4"
"Polr2e6",3.00393870576903e-20,0.295617433663766,0.358,0.291,7.32540492788835e-16,"15","Polr2e"
"Ncoa76",5.24414115843137e-20,0.347578788335447,0.28,0.221,1.27883626289508e-15,"15","Ncoa7"
"Trmt1125",7.69442185149878e-20,0.26255385814719,0.468,0.398,1.87636171270649e-15,"15","Trmt112"
"Snx172",9.75681461072357e-20,0.383282427521477,0.271,0.213,2.37929681097105e-15,"15","Snx17"
"Ssr14",9.84463948885337e-20,0.282992927145814,0.381,0.315,2.40071378575178e-15,"15","Ssr1"
"Banf12",1.36229720885341e-19,0.310256631026927,0.407,0.345,3.32209797350992e-15,"15","Banf1"
"Ensa5",5.01189773080012e-19,0.338350257069137,0.335,0.274,1.22220138063292e-14,"15","Ensa"
"Zfp8005",5.26865926435237e-19,0.431105853734979,0.278,0.222,1.28481524820497e-14,"15","Zfp800"
"Commd86",5.52900952526194e-19,0.35676795667136,0.282,0.223,1.34830426283038e-14,"15","Commd8"
"Sra12",8.30104721931504e-19,0.295608408265778,0.369,0.305,2.02429337490217e-14,"15","Sra1"
"Tnpo33",1.84021328581024e-18,0.42841158775226,0.252,0.198,4.48754411877685e-14,"15","Tnpo3"
"Mettl92",2.14938317219803e-18,0.35372367076622,0.273,0.216,5.24148580372212e-14,"15","Mettl9"
"Ccnt1",1.2464198741142e-17,0.343217310732292,0.26,0.204,3.03951950501489e-13,"15","Ccnt1"
"Eif4g13",1.54213068572631e-17,0.264259989392382,0.404,0.343,3.76063989021219e-13,"15","Eif4g1"
"Acaa1a4",1.65098798543606e-17,0.345709796442028,0.267,0.211,4.02609930128439e-13,"15","Acaa1a"
"Riok33",2.56543169876866e-17,0.274020947422537,0.381,0.319,6.25606174061725e-13,"15","Riok3"
"Mrpl544",7.26854975242671e-17,0.259322827002246,0.384,0.323,1.77250854262678e-12,"15","Mrpl54"
"Sptssa5",1.02483098382458e-16,0.253592152781712,0.326,0.266,2.49915283715462e-12,"15","Sptssa"
"Washc25",1.09186342433134e-16,0.327953263849005,0.266,0.211,2.6626181465744e-12,"15","Washc2"
"Mafg5",1.10914073745732e-16,0.41554457161069,0.279,0.228,2.70475060236342e-12,"15","Mafg"
"Zbtb7a4",1.61134410060479e-16,0.321325310792589,0.458,0.405,3.92942372373484e-12,"15","Zbtb7a"
"Tuba1b7",2.12819237616659e-16,0.440272482440048,0.375,0.322,5.18980992851985e-12,"15","Tuba1b"
"Med85",2.30335573324025e-16,0.350951745750417,0.291,0.238,5.61696329107966e-12,"15","Med8"
"Smndc13",2.6530500834163e-16,0.271710847908691,0.301,0.244,6.46972793341898e-12,"15","Smndc1"
"Baz1b1",2.69132256920555e-16,0.323151822585904,0.384,0.331,6.56305921726465e-12,"15","Baz1b"
"Lsm14a3",5.31694851251853e-16,0.304464454402778,0.28,0.226,1.29659106426277e-11,"15","Lsm14a"
"Rbm223",1.18445099343207e-15,0.341220468997023,0.272,0.221,2.88840219258344e-11,"15","Rbm22"
"Rnf1113",2.13705577710838e-15,0.332094512302413,0.268,0.216,5.21142421805649e-11,"15","Rnf111"
"Fam120a3",2.95303265729999e-15,0.304342004644897,0.325,0.271,7.20126543809177e-11,"15","Fam120a"
"Etfb3",5.79839742279955e-15,0.258068591459339,0.442,0.391,1.4139971955239e-10,"15","Etfb"
"Ggnbp22",2.42397253308025e-14,0.31126397753643,0.368,0.316,5.9110994191695e-10,"15","Ggnbp2"
"Smg12",3.23476888816216e-14,0.323439367070719,0.28,0.232,7.88830741067225e-10,"15","Smg1"
"March52",8.28093602444337e-14,0.430103497837529,0.311,0.266,2.01938905892076e-09,"15","March5"
"Strap1",9.7236131800307e-14,0.29499351141063,0.278,0.229,2.37120031008229e-09,"15","Strap"
"Nudt215",1.19452317373034e-13,0.273354116341761,0.333,0.283,2.91296421145881e-09,"15","Nudt21"
"Rlim2",1.25768106742933e-13,0.297951931030764,0.267,0.218,3.06698105103316e-09,"15","Rlim"
"Mrpl185",3.6039923631492e-13,0.254620647785932,0.38,0.33,8.78869577677565e-09,"15","Mrpl18"
"Tm2d23",8.11816742538182e-13,0.305297343345866,0.334,0.287,1.97969630835361e-08,"15","Tm2d2"
"Usp71",8.56273055158851e-13,0.307922160632651,0.277,0.231,2.08810747231037e-08,"15","Usp7"
"Cyld3",9.24802511286261e-13,0.254606009080798,0.269,0.22,2.25522340402268e-08,"15","Cyld"
"Ranbp22",9.58474342077057e-13,0.273766821745068,0.374,0.328,2.33733553058911e-08,"15","Ranbp2"
"Mark23",1.04245786191096e-12,0.277302515757119,0.26,0.213,2.54213774205606e-08,"15","Mark2"
"Ccnl21",3.79539527436162e-12,0.256188685807365,0.314,0.268,9.25545091605824e-08,"15","Ccnl2"
"Baz2a4",7.25232187122981e-12,0.309810475501736,0.269,0.225,1.7685512115181e-07,"15","Baz2a"
"Tmem1285",1.24916548833638e-11,0.308845924229856,0.296,0.253,3.04621495985709e-07,"15","Tmem128"
"Rab1b4",1.55900162492292e-11,0.292491191371905,0.278,0.234,3.80178136253704e-07,"15","Rab1b"
"Setd21",2.82935335002145e-11,0.283265407363243,0.309,0.265,6.89966107936231e-07,"15","Setd2"
"Cdk95",4.86157456388998e-11,0.255857467858758,0.289,0.244,1.18554357315021e-06,"15","Cdk9"
"Anapc53",6.65760815584407e-11,0.261834905113194,0.317,0.274,1.62352432488413e-06,"15","Anapc5"
"Ssna13",1.10469043594357e-10,0.281986059403411,0.294,0.253,2.69389809709198e-06,"15","Ssna1"
"Kansl12",3.78357888528138e-10,0.267397065441201,0.26,0.219,9.22663546964718e-06,"15","Kansl1"
"Galnt18",4.68595121064199e-10,0.305717635491868,0.34,0.301,1.14271606222716e-05,"15","Galnt1"
"Gps21",6.95176457775954e-10,0.251419407694047,0.258,0.218,1.69525730993244e-05,"15","Gps2"
"Lrrc8d5",4.94580804786612e-09,0.292183043051065,0.259,0.222,0.000120608475055263,"15","Lrrc8d"
"Rb15",1.09177100712646e-08,0.265121846417473,0.256,0.219,0.000266239277797859,"15","Rb1"
"Madd6",2.78708325758701e-08,0.25526852458122,0.263,0.227,0.000679658123195169,"15","Madd"
"Prdx47",1.22610824370643e-06,0.327520308856968,0.253,0.227,0.029899875631025,"15","Prdx4"
"Hist1h1e5",0.000113075122255251,0.39012044664977,0.274,0.312,1,"15","Hist1h1e"
"Adcy34",0,2.30332430961926,0.972,0.293,0,"16","Adcy3"
"Umodl14",0,2.21390439823532,0.955,0.288,0,"16","Umodl1"
"Clgn5",0,1.82073930012193,0.959,0.309,0,"16","Clgn"
"Ric8b4",0,1.91529634580664,0.945,0.298,0,"16","Ric8b"
